date,MERCHANT_1_NUMBER_OF_TRX,MERCHANT_2_NUMBER_OF_TRX,MERCHANT_LOW_NUMBER_OF_TRX
2021-08-24 21:00:00,0.0,43.0,0.0
2021-08-24 22:00:00,0.0,51.0,0.0
2021-08-24 23:00:00,0.0,31.0,0.0
2021-08-25 00:00:00,0.0,21.0,0.0
2021-08-25 01:00:00,968.0,38.0,1.0
2021-08-25 02:00:00,704.0,27.0,0.0
2021-08-25 03:00:00,631.0,23.0,0.0
2021-08-25 04:00:00,837.0,13.0,0.0
2021-08-25 05:00:00,1226.0,13.0,0.0
2021-08-25 06:00:00,799.0,3.0,0.0
2021-08-25 07:00:00,626.0,0.0,0.0
2021-08-25 08:00:00,539.0,3.0,0.0
2021-08-25 09:00:00,523.0,15.0,0.0
2021-08-25 10:00:00,658.0,17.0,0.0
2021-08-25 11:00:00,961.0,17.0,0.0
2021-08-25 12:00:00,1075.0,41.0,0.0
2021-08-25 13:00:00,0.0,42.0,0.0
2021-08-25 14:00:00,0.0,20.0,0.0
2021-08-25 15:00:00,0.0,19.0,0.0
2021-08-25 16:00:00,0.0,37.0,0.0
2021-08-25 17:00:00,0.0,41.0,0.0
2021-08-25 18:00:00,0.0,30.0,0.0
2021-08-25 19:00:00,0.0,37.0,0.0
2021-08-25 20:00:00,0.0,31.0,0.0
2021-08-25 21:00:00,0.0,44.0,0.0
2021-08-25 22:00:00,0.0,49.0,0.0
2021-08-25 23:00:00,0.0,37.0,0.0
2021-08-26 00:00:00,0.0,65.0,0.0
2021-08-26 01:00:00,976.0,33.0,0.0
2021-08-26 02:00:00,739.0,29.0,0.0
2021-08-26 03:00:00,603.0,21.0,0.0
2021-08-26 04:00:00,908.0,9.0,0.0
2021-08-26 05:00:00,1162.0,5.0,0.0
2021-08-26 06:00:00,852.0,2.0,0.0
2021-08-26 07:00:00,665.0,2.0,0.0
2021-08-26 08:00:00,566.0,8.0,0.0
2021-08-26 09:00:00,600.0,6.0,0.0
2021-08-26 10:00:00,666.0,12.0,0.0
2021-08-26 11:00:00,976.0,20.0,0.0
2021-08-26 12:00:00,1225.0,35.0,0.0
2021-08-26 13:00:00,0.0,19.0,0.0
2021-08-26 14:00:00,0.0,27.0,0.0
2021-08-26 15:00:00,0.0,32.0,0.0
2021-08-26 16:00:00,0.0,23.0,0.0
2021-08-26 17:00:00,0.0,22.0,0.0
2021-08-26 18:00:00,0.0,27.0,0.0
2021-08-26 19:00:00,0.0,29.0,0.0
2021-08-26 20:00:00,0.0,45.0,0.0
2021-08-26 21:00:00,0.0,41.0,0.0
2021-08-26 22:00:00,0.0,52.0,0.0
2021-08-26 23:00:00,0.0,43.0,0.0
2021-08-27 00:00:00,0.0,25.0,0.0
2021-08-27 01:00:00,1064.0,34.0,0.0
2021-08-27 02:00:00,806.0,32.0,0.0
2021-08-27 03:00:00,726.0,22.0,0.0
2021-08-27 04:00:00,1020.0,29.0,0.0
2021-08-27 05:00:00,1321.0,16.0,0.0
2021-08-27 06:00:00,960.0,9.0,0.0
2021-08-27 07:00:00,711.0,5.0,0.0
2021-08-27 08:00:00,667.0,3.0,0.0
2021-08-27 09:00:00,585.0,6.0,0.0
2021-08-27 10:00:00,718.0,14.0,0.0
2021-08-27 11:00:00,1183.0,23.0,0.0
2021-08-27 12:00:00,1156.0,29.0,0.0
2021-08-27 13:00:00,0.0,26.0,0.0
2021-08-27 14:00:00,0.0,25.0,0.0
2021-08-27 15:00:00,0.0,21.0,0.0
2021-08-27 16:00:00,0.0,37.0,0.0
2021-08-27 17:00:00,0.0,35.0,0.0
2021-08-27 18:00:00,0.0,43.0,0.0
2021-08-27 19:00:00,0.0,35.0,0.0
2021-08-27 20:00:00,0.0,38.0,0.0
2021-08-27 21:00:00,0.0,47.0,0.0
2021-08-27 22:00:00,0.0,51.0,0.0
2021-08-27 23:00:00,0.0,52.0,0.0
2021-08-28 00:00:00,0.0,70.0,0.0
2021-08-28 01:00:00,1408.0,43.0,0.0
2021-08-28 02:00:00,1036.0,60.0,0.0
2021-08-28 03:00:00,883.0,46.0,0.0
2021-08-28 04:00:00,953.0,28.0,0.0
2021-08-28 05:00:00,1193.0,48.0,0.0
2021-08-28 06:00:00,1141.0,37.0,0.0
2021-08-28 07:00:00,1007.0,39.0,0.0
2021-08-28 08:00:00,801.0,32.0,0.0
2021-08-28 09:00:00,661.0,23.0,0.0
2021-08-28 10:00:00,674.0,11.0,0.0
2021-08-28 11:00:00,1078.0,16.0,0.0
2021-08-28 12:00:00,1611.0,34.0,0.0
2021-08-28 13:00:00,0.0,37.0,0.0
2021-08-28 14:00:00,0.0,25.0,0.0
2021-08-28 15:00:00,0.0,29.0,0.0
2021-08-28 16:00:00,0.0,35.0,0.0
2021-08-28 17:00:00,0.0,47.0,1.0
2021-08-28 18:00:00,0.0,29.0,0.0
2021-08-28 19:00:00,0.0,32.0,0.0
2021-08-28 20:00:00,0.0,42.0,0.0
2021-08-28 21:00:00,0.0,39.0,0.0
2021-08-28 22:00:00,0.0,57.0,1.0
2021-08-28 23:00:00,0.0,47.0,0.0
2021-08-29 00:00:00,0.0,54.0,0.0
2021-08-29 01:00:00,1398.0,52.0,0.0
2021-08-29 02:00:00,1054.0,46.0,0.0
2021-08-29 03:00:00,861.0,59.0,0.0
2021-08-29 04:00:00,1002.0,54.0,0.0
2021-08-29 05:00:00,1338.0,50.0,0.0
2021-08-29 06:00:00,1372.0,51.0,0.0
2021-08-29 07:00:00,1191.0,48.0,0.0
2021-08-29 08:00:00,917.0,42.0,0.0
2021-08-29 09:00:00,895.0,25.0,0.0
2021-08-29 10:00:00,790.0,21.0,0.0
2021-08-29 11:00:00,1111.0,11.0,0.0
2021-08-29 12:00:00,1480.0,14.0,0.0
2021-08-29 13:00:00,0.0,19.0,0.0
2021-08-29 14:00:00,0.0,19.0,0.0
2021-08-29 15:00:00,0.0,7.0,0.0
2021-08-29 16:00:00,0.0,39.0,0.0
2021-08-29 17:00:00,0.0,24.0,0.0
2021-08-29 18:00:00,0.0,31.0,0.0
2021-08-29 19:00:00,0.0,35.0,0.0
2021-08-29 20:00:00,0.0,21.0,0.0
2021-08-29 21:00:00,0.0,41.0,0.0
2021-08-29 22:00:00,0.0,21.0,0.0
2021-08-29 23:00:00,0.0,49.0,0.0
2021-08-30 00:00:00,0.0,47.0,0.0
2021-08-30 01:00:00,1043.0,32.0,0.0
2021-08-30 02:00:00,698.0,31.0,0.0
2021-08-30 03:00:00,654.0,23.0,0.0
2021-08-30 04:00:00,675.0,11.0,0.0
2021-08-30 05:00:00,1013.0,17.0,0.0
2021-08-30 06:00:00,732.0,8.0,0.0
2021-08-30 07:00:00,545.0,15.0,0.0
2021-08-30 08:00:00,517.0,11.0,0.0
2021-08-30 09:00:00,467.0,3.0,0.0
2021-08-30 10:00:00,499.0,16.0,1.0
2021-08-30 11:00:00,791.0,12.0,0.0
2021-08-30 12:00:00,1265.0,45.0,0.0
2021-08-30 13:00:00,0.0,33.0,0.0
2021-08-30 14:00:00,0.0,17.0,0.0
2021-08-30 15:00:00,0.0,24.0,0.0
2021-08-30 16:00:00,0.0,10.0,0.0
2021-08-30 17:00:00,0.0,32.0,0.0
2021-08-30 18:00:00,0.0,24.0,0.0
2021-08-30 19:00:00,0.0,25.0,0.0
2021-08-30 20:00:00,0.0,25.0,0.0
2021-08-30 21:00:00,0.0,31.0,0.0
2021-08-30 22:00:00,0.0,44.0,0.0
2021-08-30 23:00:00,0.0,47.0,0.0
2021-08-31 00:00:00,0.0,36.0,0.0
2021-08-31 01:00:00,894.0,27.0,0.0
2021-08-31 02:00:00,714.0,21.0,0.0
2021-08-31 03:00:00,629.0,18.0,0.0
2021-08-31 04:00:00,816.0,7.0,0.0
2021-08-31 05:00:00,1045.0,5.0,0.0
2021-08-31 06:00:00,371.0,3.0,0.0
2021-08-31 07:00:00,232.0,0.0,0.0
2021-08-31 08:00:00,302.0,5.0,0.0
2021-08-31 09:00:00,323.0,2.0,0.0
2021-08-31 10:00:00,614.0,11.0,0.0
2021-08-31 11:00:00,957.0,32.0,0.0
2021-08-31 12:00:00,1001.0,46.0,0.0
2021-08-31 13:00:00,0.0,21.0,0.0
2021-08-31 14:00:00,0.0,15.0,0.0
2021-08-31 15:00:00,0.0,21.0,0.0
2021-08-31 16:00:00,0.0,32.0,0.0
2021-08-31 17:00:00,0.0,24.0,0.0
2021-08-31 18:00:00,0.0,10.0,0.0
2021-08-31 19:00:00,0.0,11.0,0.0
2021-08-31 20:00:00,0.0,13.0,0.0
2021-08-31 21:00:00,0.0,18.0,0.0
2021-08-31 22:00:00,0.0,40.0,1.0
2021-08-31 23:00:00,0.0,41.0,0.0
2021-09-01 00:00:00,0.0,40.0,0.0
2021-09-01 01:00:00,933.0,35.0,0.0
2021-09-01 02:00:00,727.0,17.0,0.0
2021-09-01 03:00:00,699.0,25.0,0.0
2021-09-01 04:00:00,832.0,20.0,0.0
2021-09-01 05:00:00,1169.0,11.0,0.0
2021-09-01 06:00:00,744.0,4.0,0.0
2021-09-01 07:00:00,604.0,1.0,0.0
2021-09-01 08:00:00,441.0,1.0,0.0
2021-09-01 09:00:00,474.0,0.0,0.0
2021-09-01 10:00:00,593.0,19.0,0.0
2021-09-01 11:00:00,958.0,16.0,0.0
2021-09-01 12:00:00,1035.0,28.0,0.0
2021-09-01 13:00:00,0.0,48.0,0.0
2021-09-01 14:00:00,0.0,23.0,0.0
2021-09-01 15:00:00,0.0,22.0,0.0
2021-09-01 16:00:00,0.0,24.0,0.0
2021-09-01 17:00:00,0.0,29.0,0.0
2021-09-01 18:00:00,0.0,27.0,0.0
2021-09-01 19:00:00,0.0,33.0,0.0
2021-09-01 20:00:00,0.0,31.0,0.0
2021-09-01 21:00:00,0.0,31.0,0.0
2021-09-01 22:00:00,0.0,46.0,0.0
2021-09-01 23:00:00,0.0,63.0,0.0
2021-09-02 00:00:00,0.0,72.0,0.0
2021-09-02 01:00:00,980.0,36.0,0.0
2021-09-02 02:00:00,707.0,32.0,0.0
2021-09-02 03:00:00,647.0,21.0,0.0
2021-09-02 04:00:00,805.0,10.0,0.0
2021-09-02 05:00:00,1034.0,3.0,0.0
2021-09-02 06:00:00,845.0,8.0,0.0
2021-09-02 07:00:00,681.0,2.0,0.0
2021-09-02 08:00:00,620.0,5.0,0.0
2021-09-02 09:00:00,570.0,6.0,0.0
2021-09-02 10:00:00,557.0,21.0,0.0
2021-09-02 11:00:00,874.0,24.0,0.0
2021-09-02 12:00:00,1164.0,35.0,0.0
2021-09-02 13:00:00,0.0,29.0,0.0
2021-09-02 14:00:00,0.0,25.0,1.0
2021-09-02 15:00:00,0.0,26.0,0.0
2021-09-02 16:00:00,0.0,30.0,0.0
2021-09-02 17:00:00,0.0,34.0,0.0
2021-09-02 18:00:00,0.0,53.0,0.0
2021-09-02 19:00:00,0.0,42.0,0.0
2021-09-02 20:00:00,0.0,28.0,0.0
2021-09-02 21:00:00,0.0,36.0,0.0
2021-09-02 22:00:00,0.0,63.0,0.0
2021-09-02 23:00:00,0.0,46.0,0.0
2021-09-03 00:00:00,0.0,48.0,0.0
2021-09-03 01:00:00,1028.0,37.0,0.0
2021-09-03 02:00:00,676.0,45.0,0.0
2021-09-03 03:00:00,717.0,20.0,0.0
2021-09-03 04:00:00,966.0,26.0,0.0
2021-09-03 05:00:00,1132.0,9.0,0.0
2021-09-03 06:00:00,860.0,7.0,0.0
2021-09-03 07:00:00,677.0,14.0,0.0
2021-09-03 08:00:00,591.0,6.0,0.0
2021-09-03 09:00:00,558.0,5.0,0.0
2021-09-03 10:00:00,688.0,19.0,0.0
2021-09-03 11:00:00,1147.0,30.0,0.0
2021-09-03 12:00:00,1170.0,30.0,0.0
2021-09-03 13:00:00,0.0,25.0,0.0
2021-09-03 14:00:00,0.0,32.0,0.0
2021-09-03 15:00:00,0.0,34.0,0.0
2021-09-03 16:00:00,0.0,41.0,0.0
2021-09-03 17:00:00,0.0,35.0,0.0
2021-09-03 18:00:00,0.0,50.0,0.0
2021-09-03 19:00:00,0.0,43.0,0.0
2021-09-03 20:00:00,0.0,30.0,0.0
2021-09-03 21:00:00,0.0,45.0,0.0
2021-09-03 22:00:00,0.0,55.0,1.0
2021-09-03 23:00:00,0.0,70.0,0.0
2021-09-04 00:00:00,0.0,65.0,0.0
2021-09-04 01:00:00,1319.0,59.0,0.0
2021-09-04 02:00:00,1010.0,56.0,1.0
2021-09-04 03:00:00,877.0,57.0,0.0
2021-09-04 04:00:00,887.0,47.0,0.0
2021-09-04 05:00:00,1101.0,29.0,0.0
2021-09-04 06:00:00,1053.0,26.0,0.0
2021-09-04 07:00:00,925.0,42.0,0.0
2021-09-04 08:00:00,672.0,38.0,0.0
2021-09-04 09:00:00,679.0,14.0,0.0
2021-09-04 10:00:00,721.0,12.0,0.0
2021-09-04 11:00:00,1052.0,19.0,0.0
2021-09-04 12:00:00,1564.0,19.0,0.0
2021-09-04 13:00:00,0.0,16.0,0.0
2021-09-04 14:00:00,0.0,24.0,0.0
2021-09-04 15:00:00,0.0,29.0,0.0
2021-09-04 16:00:00,0.0,45.0,0.0
2021-09-04 17:00:00,0.0,50.0,0.0
2021-09-04 18:00:00,0.0,53.0,0.0
2021-09-04 19:00:00,0.0,43.0,0.0
2021-09-04 20:00:00,0.0,64.0,0.0
2021-09-04 21:00:00,0.0,64.0,0.0
2021-09-04 22:00:00,0.0,45.0,0.0
2021-09-04 23:00:00,0.0,70.0,0.0
2021-09-05 00:00:00,0.0,67.0,0.0
2021-09-05 01:00:00,1300.0,46.0,0.0
2021-09-05 02:00:00,1022.0,46.0,0.0
2021-09-05 03:00:00,905.0,50.0,0.0
2021-09-05 04:00:00,927.0,55.0,0.0
2021-09-05 05:00:00,1291.0,48.0,0.0
2021-09-05 06:00:00,1199.0,35.0,0.0
2021-09-05 07:00:00,1148.0,48.0,0.0
2021-09-05 08:00:00,932.0,41.0,0.0
2021-09-05 09:00:00,867.0,24.0,0.0
2021-09-05 10:00:00,806.0,24.0,0.0
2021-09-05 11:00:00,1041.0,34.0,0.0
2021-09-05 12:00:00,1360.0,14.0,0.0
2021-09-05 13:00:00,0.0,14.0,0.0
2021-09-05 14:00:00,0.0,28.0,0.0
2021-09-05 15:00:00,0.0,23.0,0.0
2021-09-05 16:00:00,0.0,38.0,0.0
2021-09-05 17:00:00,0.0,28.0,0.0
2021-09-05 18:00:00,0.0,39.0,0.0
2021-09-05 19:00:00,0.0,25.0,0.0
2021-09-05 20:00:00,0.0,35.0,0.0
2021-09-05 21:00:00,0.0,45.0,0.0
2021-09-05 22:00:00,0.0,17.0,0.0
2021-09-05 23:00:00,0.0,36.0,0.0
2021-09-06 00:00:00,0.0,43.0,0.0
2021-09-06 01:00:00,1010.0,44.0,0.0
2021-09-06 02:00:00,716.0,41.0,0.0
2021-09-06 03:00:00,693.0,33.0,0.0
2021-09-06 04:00:00,700.0,23.0,0.0
2021-09-06 05:00:00,1004.0,5.0,0.0
2021-09-06 06:00:00,711.0,13.0,0.0
2021-09-06 07:00:00,569.0,12.0,0.0
2021-09-06 08:00:00,517.0,4.0,0.0
2021-09-06 09:00:00,454.0,10.0,0.0
2021-09-06 10:00:00,571.0,22.0,0.0
2021-09-06 11:00:00,768.0,21.0,0.0
2021-09-06 12:00:00,1137.0,25.0,0.0
2021-09-06 13:00:00,0.0,46.0,0.0
2021-09-06 14:00:00,0.0,23.0,0.0
2021-09-06 15:00:00,0.0,17.0,0.0
2021-09-06 16:00:00,0.0,23.0,0.0
2021-09-06 17:00:00,0.0,23.0,0.0
2021-09-06 18:00:00,0.0,43.0,0.0
2021-09-06 19:00:00,0.0,24.0,0.0
2021-09-06 20:00:00,0.0,36.0,0.0
2021-09-06 21:00:00,0.0,39.0,0.0
2021-09-06 22:00:00,0.0,33.0,0.0
2021-09-06 23:00:00,0.0,24.0,0.0
2021-09-07 00:00:00,0.0,29.0,0.0
2021-09-07 01:00:00,882.0,20.0,0.0
2021-09-07 02:00:00,626.0,15.0,0.0
2021-09-07 03:00:00,592.0,17.0,0.0
2021-09-07 04:00:00,712.0,11.0,0.0
2021-09-07 05:00:00,1040.0,7.0,0.0
2021-09-07 06:00:00,776.0,1.0,0.0
2021-09-07 07:00:00,567.0,1.0,0.0
2021-09-07 08:00:00,534.0,1.0,0.0
2021-09-07 09:00:00,510.0,3.0,0.0
2021-09-07 10:00:00,576.0,28.0,0.0
2021-09-07 11:00:00,882.0,20.0,0.0
2021-09-07 12:00:00,930.0,36.0,0.0
2021-09-07 13:00:00,0.0,31.0,0.0
2021-09-07 14:00:00,0.0,13.0,0.0
2021-09-07 15:00:00,0.0,17.0,0.0
2021-09-07 16:00:00,0.0,11.0,0.0
2021-09-07 17:00:00,0.0,29.0,0.0
2021-09-07 18:00:00,0.0,31.0,0.0
2021-09-07 19:00:00,0.0,32.0,0.0
2021-09-07 20:00:00,0.0,38.0,1.0
2021-09-07 21:00:00,0.0,43.0,0.0
2021-09-07 22:00:00,0.0,40.0,0.0
2021-09-07 23:00:00,0.0,49.0,0.0
2021-09-08 00:00:00,0.0,46.0,0.0
2021-09-08 01:00:00,915.0,27.0,0.0
2021-09-08 02:00:00,694.0,30.0,0.0
2021-09-08 03:00:00,684.0,17.0,0.0
2021-09-08 04:00:00,748.0,15.0,0.0
2021-09-08 05:00:00,1081.0,10.0,0.0
2021-09-08 06:00:00,849.0,4.0,0.0
2021-09-08 07:00:00,624.0,0.0,0.0
2021-09-08 08:00:00,552.0,1.0,0.0
2021-09-08 09:00:00,529.0,3.0,0.0
2021-09-08 10:00:00,525.0,15.0,0.0
2021-09-08 11:00:00,955.0,24.0,0.0
2021-09-08 12:00:00,1091.0,26.0,0.0
2021-09-08 13:00:00,0.0,44.0,0.0
2021-09-08 14:00:00,0.0,31.0,0.0
2021-09-08 15:00:00,0.0,6.0,0.0
2021-09-08 16:00:00,0.0,26.0,0.0
2021-09-08 17:00:00,0.0,31.0,0.0
2021-09-08 18:00:00,0.0,53.0,0.0
2021-09-08 19:00:00,0.0,44.0,0.0
2021-09-08 20:00:00,0.0,32.0,0.0
2021-09-08 21:00:00,0.0,39.0,0.0
2021-09-08 22:00:00,0.0,45.0,0.0
2021-09-08 23:00:00,0.0,36.0,0.0
2021-09-09 00:00:00,0.0,61.0,0.0
2021-09-09 01:00:00,988.0,28.0,0.0
2021-09-09 02:00:00,728.0,32.0,0.0
2021-09-09 03:00:00,643.0,17.0,0.0
2021-09-09 04:00:00,871.0,18.0,0.0
2021-09-09 05:00:00,1135.0,13.0,0.0
2021-09-09 06:00:00,943.0,7.0,0.0
2021-09-09 07:00:00,695.0,2.0,0.0
2021-09-09 08:00:00,564.0,4.0,0.0
2021-09-09 09:00:00,585.0,2.0,0.0
2021-09-09 10:00:00,914.0,15.0,0.0
2021-09-09 11:00:00,1344.0,34.0,0.0
2021-09-09 12:00:00,1152.0,42.0,0.0
2021-09-09 13:00:00,0.0,34.0,0.0
2021-09-09 14:00:00,0.0,23.0,0.0
2021-09-09 15:00:00,0.0,27.0,0.0
2021-09-09 16:00:00,0.0,21.0,0.0
2021-09-09 17:00:00,0.0,42.0,0.0
2021-09-09 18:00:00,0.0,51.0,0.0
2021-09-09 19:00:00,0.0,44.0,0.0
2021-09-09 20:00:00,0.0,34.0,0.0
2021-09-09 21:00:00,0.0,34.0,0.0
2021-09-09 22:00:00,0.0,50.0,0.0
2021-09-09 23:00:00,0.0,59.0,0.0
2021-09-10 00:00:00,0.0,61.0,0.0
2021-09-10 01:00:00,1143.0,51.0,0.0
2021-09-10 02:00:00,843.0,41.0,0.0
2021-09-10 03:00:00,906.0,36.0,0.0
2021-09-10 04:00:00,978.0,37.0,0.0
2021-09-10 05:00:00,1363.0,24.0,0.0
2021-09-10 06:00:00,1045.0,7.0,0.0
2021-09-10 07:00:00,780.0,10.0,0.0
2021-09-10 08:00:00,662.0,3.0,0.0
2021-09-10 09:00:00,637.0,6.0,0.0
2021-09-10 10:00:00,799.0,19.0,0.0
2021-09-10 11:00:00,1323.0,26.0,0.0
2021-09-10 12:00:00,1365.0,33.0,0.0
2021-09-10 13:00:00,0.0,64.0,0.0
2021-09-10 14:00:00,0.0,34.0,0.0
2021-09-10 15:00:00,0.0,26.0,0.0
2021-09-10 16:00:00,0.0,33.0,0.0
2021-09-10 17:00:00,0.0,43.0,0.0
2021-09-10 18:00:00,0.0,41.0,0.0
2021-09-10 19:00:00,0.0,46.0,0.0
2021-09-10 20:00:00,0.0,38.0,0.0
2021-09-10 21:00:00,0.0,48.0,0.0
2021-09-10 22:00:00,0.0,50.0,0.0
2021-09-10 23:00:00,0.0,67.0,0.0
2021-09-11 00:00:00,0.0,64.0,0.0
2021-09-11 01:00:00,1366.0,81.0,1.0
2021-09-11 02:00:00,1130.0,76.0,0.0
2021-09-11 03:00:00,975.0,54.0,0.0
2021-09-11 04:00:00,973.0,46.0,0.0
2021-09-11 05:00:00,1361.0,29.0,0.0
2021-09-11 06:00:00,1169.0,43.0,0.0
2021-09-11 07:00:00,1055.0,42.0,0.0
2021-09-11 08:00:00,868.0,43.0,0.0
2021-09-11 09:00:00,780.0,19.0,0.0
2021-09-11 10:00:00,726.0,28.0,0.0
2021-09-11 11:00:00,1106.0,15.0,0.0
2021-09-11 12:00:00,1757.0,21.0,0.0
2021-09-11 13:00:00,0.0,28.0,0.0
2021-09-11 14:00:00,0.0,20.0,0.0
2021-09-11 15:00:00,0.0,24.0,1.0
2021-09-11 16:00:00,0.0,34.0,0.0
2021-09-11 17:00:00,0.0,37.0,0.0
2021-09-11 18:00:00,0.0,37.0,0.0
2021-09-11 19:00:00,0.0,42.0,0.0
2021-09-11 20:00:00,0.0,65.0,0.0
2021-09-11 21:00:00,0.0,54.0,0.0
2021-09-11 22:00:00,0.0,55.0,0.0
2021-09-11 23:00:00,0.0,51.0,0.0
2021-09-12 00:00:00,0.0,90.0,0.0
2021-09-12 01:00:00,1295.0,65.0,0.0
2021-09-12 02:00:00,1118.0,74.0,0.0
2021-09-12 03:00:00,905.0,40.0,0.0
2021-09-12 04:00:00,1046.0,58.0,1.0
2021-09-12 05:00:00,1483.0,47.0,0.0
2021-09-12 06:00:00,1471.0,25.0,0.0
2021-09-12 07:00:00,1221.0,46.0,0.0
2021-09-12 08:00:00,1003.0,34.0,0.0
2021-09-12 09:00:00,798.0,36.0,0.0
2021-09-12 10:00:00,870.0,22.0,0.0
2021-09-12 11:00:00,1220.0,18.0,0.0
2021-09-12 12:00:00,1441.0,14.0,0.0
2021-09-12 13:00:00,0.0,22.0,0.0
2021-09-12 14:00:00,0.0,13.0,0.0
2021-09-12 15:00:00,0.0,25.0,0.0
2021-09-12 16:00:00,0.0,47.0,0.0
2021-09-12 17:00:00,0.0,44.0,0.0
2021-09-12 18:00:00,0.0,28.0,0.0
2021-09-12 19:00:00,0.0,31.0,0.0
2021-09-12 20:00:00,0.0,32.0,0.0
2021-09-12 21:00:00,0.0,42.0,0.0
2021-09-12 22:00:00,0.0,46.0,0.0
2021-09-12 23:00:00,0.0,56.0,0.0
2021-09-13 00:00:00,0.0,33.0,0.0
2021-09-13 01:00:00,1159.0,37.0,0.0
2021-09-13 02:00:00,798.0,34.0,0.0
2021-09-13 03:00:00,706.0,34.0,0.0
2021-09-13 04:00:00,872.0,10.0,0.0
2021-09-13 05:00:00,1077.0,11.0,0.0
2021-09-13 06:00:00,760.0,3.0,0.0
2021-09-13 07:00:00,571.0,7.0,0.0
2021-09-13 08:00:00,528.0,7.0,0.0
2021-09-13 09:00:00,502.0,7.0,0.0
2021-09-13 10:00:00,610.0,13.0,0.0
2021-09-13 11:00:00,954.0,31.0,0.0
2021-09-13 12:00:00,1401.0,25.0,0.0
2021-09-13 13:00:00,0.0,30.0,0.0
2021-09-13 14:00:00,0.0,35.0,0.0
2021-09-13 15:00:00,0.0,20.0,0.0
2021-09-13 16:00:00,0.0,23.0,0.0
2021-09-13 17:00:00,0.0,36.0,0.0
2021-09-13 18:00:00,0.0,35.0,0.0
2021-09-13 19:00:00,0.0,28.0,0.0
2021-09-13 20:00:00,0.0,33.0,0.0
2021-09-13 21:00:00,0.0,38.0,0.0
2021-09-13 22:00:00,0.0,42.0,0.0
2021-09-13 23:00:00,0.0,33.0,0.0
2021-09-14 00:00:00,0.0,34.0,0.0
2021-09-14 01:00:00,1108.0,31.0,0.0
2021-09-14 02:00:00,740.0,31.0,0.0
2021-09-14 03:00:00,685.0,19.0,0.0
2021-09-14 04:00:00,959.0,22.0,0.0
2021-09-14 05:00:00,1254.0,14.0,0.0
2021-09-14 06:00:00,831.0,5.0,0.0
2021-09-14 07:00:00,722.0,6.0,0.0
2021-09-14 08:00:00,606.0,1.0,0.0
2021-09-14 09:00:00,520.0,3.0,0.0
2021-09-14 10:00:00,670.0,25.0,0.0
2021-09-14 11:00:00,1058.0,34.0,0.0
2021-09-14 12:00:00,1129.0,49.0,0.0
2021-09-14 13:00:00,0.0,44.0,0.0
2021-09-14 14:00:00,0.0,18.0,0.0
2021-09-14 15:00:00,0.0,14.0,0.0
2021-09-14 16:00:00,0.0,19.0,0.0
2021-09-14 17:00:00,0.0,33.0,0.0
2021-09-14 18:00:00,0.0,37.0,0.0
2021-09-14 19:00:00,0.0,29.0,0.0
2021-09-14 20:00:00,0.0,41.0,0.0
2021-09-14 21:00:00,0.0,37.0,0.0
2021-09-14 22:00:00,0.0,52.0,0.0
2021-09-14 23:00:00,0.0,58.0,0.0
2021-09-15 00:00:00,0.0,34.0,0.0
2021-09-15 01:00:00,1113.0,42.0,0.0
2021-09-15 02:00:00,798.0,13.0,0.0
2021-09-15 03:00:00,723.0,17.0,0.0
2021-09-15 04:00:00,959.0,16.0,0.0
2021-09-15 05:00:00,1351.0,5.0,0.0
2021-09-15 06:00:00,1027.0,5.0,0.0
2021-09-15 07:00:00,693.0,4.0,0.0
2021-09-15 08:00:00,604.0,4.0,0.0
2021-09-15 09:00:00,550.0,5.0,0.0
2021-09-15 10:00:00,602.0,14.0,0.0
2021-09-15 11:00:00,1119.0,33.0,0.0
2021-09-15 12:00:00,1229.0,43.0,0.0
2021-09-15 13:00:00,0.0,36.0,0.0
2021-09-15 14:00:00,0.0,25.0,0.0
2021-09-15 15:00:00,0.0,21.0,1.0
2021-09-15 16:00:00,0.0,26.0,1.0
2021-09-15 17:00:00,0.0,45.0,0.0
2021-09-15 18:00:00,0.0,46.0,0.0
2021-09-15 19:00:00,0.0,34.0,0.0
2021-09-15 20:00:00,0.0,39.0,0.0
2021-09-15 21:00:00,0.0,63.0,0.0
2021-09-15 22:00:00,0.0,61.0,0.0
2021-09-15 23:00:00,0.0,64.0,1.0
2021-09-16 00:00:00,0.0,78.0,0.0
2021-09-16 01:00:00,1229.0,46.0,0.0
2021-09-16 02:00:00,921.0,38.0,0.0
2021-09-16 03:00:00,793.0,35.0,0.0
2021-09-16 04:00:00,1016.0,21.0,0.0
2021-09-16 05:00:00,1374.0,9.0,0.0
2021-09-16 06:00:00,965.0,7.0,0.0
2021-09-16 07:00:00,747.0,2.0,0.0
2021-09-16 08:00:00,608.0,11.0,0.0
2021-09-16 09:00:00,678.0,10.0,0.0
2021-09-16 10:00:00,739.0,23.0,0.0
2021-09-16 11:00:00,1138.0,40.0,0.0
2021-09-16 12:00:00,1340.0,37.0,0.0
2021-09-16 13:00:00,0.0,43.0,0.0
2021-09-16 14:00:00,0.0,28.0,0.0
2021-09-16 15:00:00,0.0,29.0,0.0
2021-09-16 16:00:00,0.0,24.0,0.0
2021-09-16 17:00:00,0.0,39.0,0.0
2021-09-16 18:00:00,0.0,52.0,0.0
2021-09-16 19:00:00,0.0,55.0,0.0
2021-09-16 20:00:00,0.0,64.0,0.0
2021-09-16 21:00:00,0.0,53.0,0.0
